cell_type,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
B cells,p3t1:bcCUGG,tumor,tB,1087,8.09567617295308,-10.4006080812869,0.221116267727556
B cells,p3t2:bcAMKI,tumor,tB,1774,8.17361894024803,-10.4348850435672,0.234643184231462
B cells,p3t1:bcFGVE,tumor,tB,2153,7.43149094287041,-10.7256088442263,-1.3180457422269
B cells,p3t1:bcGJIR,tumor,tB,1265,9.9604743083004,-10.230734843677,0.0663373103606126
B cells,p3t2:bcIGMS,tumor,tB,2473,6.51031136271735,-10.0339107698855,-1.1600778469575
B cells,p5t2:bcEHXL,tumor,tB,1350,7.33333333333333,-10.7694406694827,-1.12383554072505
B cells,p1t3:bcCUQQ,tumor,tB,2006,6.580259222333,-10.5869455522952,-0.299038685275374
B cells,p3t3:bcEVMN,tumor,tB,1876,7.24946695095949,-10.5977420992312,-0.813821769667921
B cells,p3t1:bcHNMT,tumor,tB,1839,9.57041870581838,-10.6938705629763,-0.981194711638746
B cells,p7t1:bcGUWN,tumor,tB,1400,7.57142857142857,-9.98479272789333,-0.113079465342818
B cells,p3t2:bcHLPZ,tumor,tB,1530,6.79738562091503,-9.88724233574245,-0.894027806235609
B cells,p3t3:bcCIJL,tumor,tB,2086,8.5810162991371,-10.7495670504031,-0.100862301303206
B cells,p3t2:bcFHLZ,tumor,tB,1057,7.28476821192053,-10.6501770204959,0.248154126690569
B cells,p3t3:bcHAXF,tumor,tB,1259,8.73709293089754,-10.7318115419802,-0.903270400477705
B cells,p1b3:bcDXNR,healthy,bB cells,2335,7.8372591006424,-10.2045660204348,0.586678945110979
B cells,p3t1:bcDADJ,tumor,tB,1254,9.33014354066986,-10.720462817615,-0.025431788874922
B cells,p3t3:bcIKCM,tumor,tB,2229,8.34454912516824,-10.0796089357791,-1.4625729987157
B cells,p3t1:bcEKGE,tumor,tB,1263,9.89707046714173,-10.3352470583377,-0.219717062426863
B cells,p3t3:bcENBL,tumor,tB,1572,9.79643765903308,-10.5637293047366,0.0945669045912645
B cells,p5t2:bcDIXQ,tumor,tB,1361,8.30271858927259,-10.5606279558596,-1.12122360558635
B cells,p4t2:bcHYFA,tumor,tB,1785,7.84313725490196,-9.94845010704372,-1.00379595847255
B cells,p3t1:bcFULU,tumor,tB,1548,7.88113695090439,-10.886161822742,-0.869293905211745
B cells,p3t1:bcGIAO,tumor,tB,1303,8.67229470452801,-10.6521835512576,-1.49471185298091
B cells,p4t3:bcGYLF,tumor,tB,1771,9.48616600790514,-10.707448024219,-0.196814335299788
B cells,p3t1:bcIBOA,tumor,tB,2002,8.44155844155844,-9.98792840904568,-0.554853356791792
B cells,p3t2:bcBKHN,tumor,tB,1508,8.42175066312997,-10.3899812883792,-1.41507361025935
B cells,p3t3:bcHLPO,tumor,tB,1517,8.50362557679631,-10.8136863893924,-1.11142323107844
B cells,p3t2:bcFHIK,tumor,tB,1464,7.30874316939891,-10.1015043444094,-0.983473933650313
B cells,p6t2:bcDVNQ,tumor,tB,1048,8.3969465648855,-10.5997200197635,0.269239627407732
B cells,p3t3:bcFOEP,tumor,tB,1472,8.08423913043478,-10.2448635286746,-0.405357755137739
B cells,p7t1:bcHEIJ,tumor,tB,2208,6.15942028985507,-10.6682577318606,0.213974916027727
B cells,p3t2:bcFUGQ,tumor,tB,1538,8.97269180754226,-10.5620622820315,-0.0396949419510939
B cells,p6t2:bcALOK,tumor,tB,1168,8.73287671232877,-10.8737631029544,-0.264848984195051
B cells,p5t2:bcHYCA,tumor,tB,1186,3.28836424957842,-10.1369171328006,-0.59011629910594
B cells,p3t2:bcHNRT,tumor,tB,1098,9.56284153005464,-9.97003843254421,-0.710096634341536
B cells,p6t2:bcGCIV,tumor,tB,1166,8.66209262435678,-10.8914089388308,-0.321972645236311
B cells,p3t2:bcAYCX,tumor,tB,1119,9.20464700625559,-10.3558578676638,0.361133061932268
B cells,p3t2:bcGKPQ,tumor,tB,1134,5.90828924162257,-10.2083511537967,-0.840724504901228
B cells,p3t1:bcGFVQ,tumor,tB,1197,9.77443609022556,-10.2830133623538,-1.15358886809474
B cells,p3t1:bcFSEB,tumor,tB,1360,9.55882352941176,-10.3293180651126,-0.715074814273176
B cells,p3t3:bcIDYX,tumor,tB,1626,7.25707257072571,-10.5829658693728,-1.3486260244382
B cells,p3t3:bcAUIX,tumor,tB,1910,7.22513089005236,-10.8767767137942,-0.967173076583205
B cells,p3t2:bcCWDZ,tumor,tB,2232,5.73476702508961,-10.903905887073,-0.976794577552138
B cells,p3t3:bcGLNJ,tumor,tB,1200,8.25,-10.6042452043948,0.116481744335832
B cells,p3t1:bcBESN,tumor,tB,2907,9.90712074303406,-9.9917488283572,-0.624688065959273
B cells,p3t3:bcFPEA,tumor,tB,1535,9.05537459283388,-10.3944492525515,-0.127448118640242
B cells,p3t2:bcHGZH,tumor,tB,1912,8.68200836820084,-9.87818624443386,-0.900888420058546
B cells,p6t2:bcCUNV,tumor,tB,1137,8.97097625329815,-10.738565463489,-1.57634309620982
B cells,p3t2:bcHBUA,tumor,tB,2107,8.25818699572852,-9.97612859672878,-0.797515905810652
B cells,p3t3:bcBXZK,tumor,tB,1280,6.09375,-9.9886446184573,-0.821415759040175
B cells,p3t1:bcABDW,tumor,tB,1053,8.7369420702754,-9.9614057726321,-0.849179602576552
B cells,p1t1:bcCAEA,tumor,tB,1211,6.44095788604459,-10.5831356234011,-1.613843149854
B cells,p1b2:bcGWNA,healthy,bB cells,2728,9.4941348973607,-10.1838741487918,0.620780908154192
B cells,p3t2:bcHYAK,tumor,tB,2043,7.29319627998042,-10.289196032947,-0.0704300770295241
B cells,p3t2:bcDQQL,tumor,tB,1585,9.77917981072555,-10.4668626970706,-1.08763007016307
B cells,p3t3:bcHRYS,tumor,tB,1645,7.65957446808511,-10.6737280077395,-0.613749898387251
B cells,p3t3:bcBTNK,tumor,tB,1085,7.1889400921659,-10.4458732790408,-0.914715326739607
B cells,p6t1:bcFDLC,tumor,tB,1033,9.5837366892546,-10.4392109102664,-1.03113023133403
B cells,p1b3:bcBTGJ,healthy,bB cells,3027,7.79649818301949,-10.1983471102176,0.625142299221697
B cells,p5t1:bcIILD,tumor,tB,1037,8.5824493731919,-10.1403789705691,0.423976384686174
B cells,p3t2:bcHRXN,tumor,tB,1052,8.36501901140684,-10.2977733797488,0.44680997042531
B cells,p1t1:bcBPFS,tumor,tB,1703,6.87022900763359,-10.4375829882083,-0.20945862622386
B cells,p3t2:bcCWCT,tumor,tB,1927,7.83601453035807,-10.7752704805789,-1.37522999138957
B cells,p3t1:bcIHTO,tumor,tB,2351,9.86814121650362,-10.4882021135745,-1.67504677863246
B cells,p3t1:bcHNVT,tumor,tB,1781,7.91690061763054,-10.3395719713626,-1.51198134513026
B cells,p3t2:bcHDDO,tumor,tB,1877,6.92594565796484,-10.6640262789187,-1.07599244208461
B cells,p3t1:bcCXWD,tumor,tB,2246,9.83971504897596,-10.4146576113162,-1.07499597163325
B cells,p3t3:bcCJCC,tumor,tB,1327,8.21401657874906,-10.0346994585452,-1.43692601413852
B cells,p4t1:bcFOHH,tumor,tB,1571,6.17441120305538,-10.4041786379275,-0.373618520213423
B cells,p1t4:bcDEJB,tumor,tB,2018,6.39246778989098,-10.7141876406131,-0.041131890727339
B cells,p3t2:bcFVUP,tumor,tB,1617,8.90538033395176,-10.4223213381228,0.037813626812639
B cells,p3t3:bcFRSL,tumor,tB,1735,9.164265129683,-10.5690784639773,-0.199632919741926
B cells,p6t2:bcAGPK,tumor,tB,2150,9.30232558139535,-10.8864507860598,-1.29185447783595
B cells,p3t2:bcHXQE,tumor,tB,1798,7.45272525027809,-9.97539998955105,-0.881021357489882
B cells,p6t1:bcHGFF,tumor,tB,1891,9.67741935483871,-10.7558317369876,-1.4000039169324
B cells,p3t2:bcHWKX,tumor,tB,1984,4.63709677419355,-9.92114450401638,-1.21402207703715
B cells,p3t2:bcGRUV,tumor,tB,1033,7.64762826718296,-10.6486683077273,0.208041869686785
B cells,p3t1:bcEEBG,tumor,tB,1534,8.53976531942634,-10.5846958345828,-0.172698534442244
B cells,p3t3:bcDTPK,tumor,tB,1225,8.48979591836735,-10.4100752062259,-0.181526578379927
B cells,p3t2:bcFFRA,tumor,tB,2519,8.33664152441445,-10.903532046741,-1.23813454003459
B cells,p3t1:bcHMFI,tumor,tB,1822,7.68386388583974,-10.6080532259402,-0.649860895587263
B cells,p3t1:bcFVAC,tumor,tB,1148,8.3623693379791,-10.3965864366946,-1.27870318980342
B cells,p3t1:bcHPOX,tumor,tB,1490,6.91275167785235,-10.247188586658,-0.182237900210676
B cells,p3t3:bcCAFT,tumor,tB,1716,7.45920745920746,-10.3811750597415,0.253234349774065
B cells,p1t2:bcHBZT,tumor,tB,1771,4.79954827780915,-10.3145427889285,-0.163505471659956
B cells,p3t2:bcHUWU,tumor,tB,1288,9.62732919254658,-10.5904083437381,-0.610802210284529
B cells,p3t2:bcEKUV,tumor,tB,1455,8.79725085910653,-10.6648235506472,-0.325091875506697
B cells,p3t2:bcHHKN,tumor,tB,1001,9.49050949050949,-10.5544777101931,0.21551581530446
B cells,p3t2:bcFVFY,tumor,tB,1153,7.28534258456201,-10.3310995287356,0.45856043009633
B cells,p1b2:bcHWZK,healthy,bB cells,2801,8.99678686183506,-10.2151889986453,0.548968516873064
B cells,p3t1:bcCQTF,tumor,tB,1692,9.1016548463357,-10.3169994539676,-1.33355567546016
B cells,p3t2:bcFFMY,tumor,tB,1416,9.32203389830508,-10.8325224108157,-1.20714274735576
B cells,p3t1:bcGRIO,tumor,tB,2378,7.10681244743482,-10.2010345644412,-0.69944897980815
B cells,p3t2:bcBSUI,tumor,tB,2018,9.06838453914767,-10.6025762743411,-0.760609901858626
B cells,p3t2:bcABPE,tumor,tB,1212,9.32343234323432,-10.3100567049441,0.0848558774458788
B cells,p3t2:bcEXIA,tumor,tB,1381,9.48587979724837,-10.7275552935061,-0.355393207980452
B cells,p3t1:bcDWDF,tumor,tB,1692,8.274231678487,-10.3800783342776,-0.299441970301924
B cells,p4t1:bcDFAY,tumor,tB,1482,8.09716599190283,-10.8500213808474,-1.02282271475917
B cells,p3t3:bcHYCB,tumor,tB,2086,9.77948226270374,-10.4831867403445,-1.55904834659225
B cells,p1t1:bcFDXF,tumor,tB,1153,6.93842150910668,-10.3774442858157,0.375658237026872
B cells,p3t3:bcHJEA,tumor,tB,1489,9.26796507723304,-10.3880043215213,-0.820056057883559
B cells,p3t2:bcHRPH,tumor,tB,1932,9.57556935817805,-9.99946691459987,-1.48544073791629
B cells,p3t3:bcFEHV,tumor,tB,1641,7.92199878123096,-9.95071222252224,-0.248019731952009
B cells,p3t1:bcHVBY,tumor,tB,1506,6.37450199203187,-9.96555330223415,-1.31606445403224
B cells,p1b3:bcEEBL,healthy,bB cells,3156,7.28770595690748,-10.2705450243411,0.553357326077165
B cells,p3t1:bcCWKI,tumor,tB,1908,9.06708595387841,-10.8019781298098,-1.13405904860621
B cells,p5t2:bcHEQD,tumor,tB,2918,7.36806031528444,-10.7304697222171,-1.01411489339
B cells,p3t2:bcHBWA,tumor,tB,1431,7.75681341719078,-9.90351011223171,-1.21204296441203
B cells,p3t2:bcABQL,tumor,tB,1212,8.4983498349835,-10.4693794435916,-1.53649453015452
B cells,p3t3:bcFCPE,tumor,tB,2193,9.62152302781578,-9.99282171196316,-0.536024607135115
B cells,p3t1:bcGCPU,tumor,tB,1456,8.92857142857143,-9.96009256309841,-0.718780911876021
B cells,p3t2:bcIKCK,tumor,tB,1534,6.77966101694915,-9.93264390892361,-1.12677047343379
B cells,p1b3:bcGOJP,healthy,bB cells,2319,9.01250539025442,-10.2885160631594,0.55613990931386
B cells,p6t1:bcBAMP,tumor,tB,1596,8.20802005012531,-9.95465280479763,-0.287302649928389
B cells,p3t1:bcCGGQ,tumor,tB,1792,8.31473214285714,-10.8508567995486,-1.02441678137904
B cells,p4t2:bcAIYX,tumor,tB,1503,8.51630073186959,-10.6834516710696,-0.345554269267378
B cells,p3t2:bcCKFG,tumor,tB,1624,8.12807881773399,-10.0716982073245,-1.05543897242671
B cells,p3t3:bcIBRV,tumor,tB,1746,7.9610538373425,-10.5736055559573,0.0563586583601854
B cells,p3t1:bcDBKZ,tumor,tB,2285,4.81400437636762,-10.0749969667849,-1.06027636618739
B cells,p3t1:bcBEFL,tumor,tB,1332,9.53453453453454,-10.5183916277346,-0.919219709349928
B cells,p3t1:bcCATK,tumor,tB,1732,9.12240184757506,-10.4541406816897,-0.274522698832808
B cells,p3t1:bcFXLK,tumor,tB,1710,9.94152046783626,-10.7632847017703,-0.987780846072493
B cells,p7t1:bcEUCE,tumor,tB,1745,9.51289398280802,-10.1185541338382,0.140345655964556
B cells,p3t3:bcEGYO,tumor,tB,1405,8.89679715302491,-10.5272436327395,-0.910823024226485
B cells,p3t3:bcDZUY,tumor,tB,1167,7.45501285347044,-10.757629413074,-0.0252466568482497
B cells,p3t2:bcIDUW,tumor,tB,2672,8.19610778443114,-10.2425394243655,-1.45998374314433
B cells,p3t2:bcBEKW,tumor,tB,1739,7.18803910293272,-10.5478754229007,-1.72528909088498
B cells,p3t3:bcGESS,tumor,tB,1061,9.14231856738926,-10.7610254473147,0.0798126092421434
B cells,p3t1:bcATDN,tumor,tB,1556,7.90488431876607,-10.7502098268924,-0.981620884848891
B cells,p3t3:bcGJDH,tumor,tB,2324,9.42340791738382,-10.5870905107913,-0.822036183787642
B cells,p1t3:bcCOJN,tumor,tB,1177,6.11724723874257,-10.0436592287478,-0.568851984454451
B cells,p2b1:bcEYMD,healthy,bB cells,1973,9.78205778003041,-10.1461181826052,0.502120696591081
B cells,p6t1:bcALPI,tumor,tB,1101,7.90190735694823,-10.6292190737185,-0.815849936915694
B cells,p3t3:bcDZVG,tumor,tB,1655,7.67371601208459,-9.9352770037112,-0.842760122729597
B cells,p5t2:bcGSTB,tumor,tB,1377,5.88235294117647,-10.5363149828372,-1.57885415048724
B cells,p7t1:bcIIEK,tumor,tB,1474,8.95522388059701,-10.1966400331912,-0.707042253924666
B cells,p3t2:bcEGTJ,tumor,tB,1740,7.93103448275862,-10.1893606371341,-0.638191855861006
B cells,p3t3:bcGWJG,tumor,tB,1129,7.35163861824624,-10.7221241182742,-0.947719193412123
B cells,p5t2:bcIHZR,tumor,tB,1070,9.1588785046729,-10.958725947803,-1.08813247771388
B cells,p3t1:bcELGT,tumor,tB,1645,7.78115501519757,-10.7023620790896,-1.03790668339854
B cells,p3t1:bcCQXT,tumor,tB,1582,8.09102402022756,-10.5290308184085,-1.7638131933046
B cells,p3t2:bcICCI,tumor,tB,2019,6.29024269440317,-10.8473806566653,-0.214977062655745
B cells,p3t3:bcGNSZ,tumor,tB,1891,6.02855631940772,-10.2500944323001,-0.253375328494368
B cells,p3t2:bcGDZP,tumor,tB,1425,7.08771929824561,-10.7407121843753,-0.412929094744978
B cells,p3t2:bcHQPZ,tumor,tB,1745,8.25214899713467,-10.7141790575442,-1.10328481288081
B cells,p3t3:bcHECU,tumor,tB,1848,4.49134199134199,-10.2081642336306,-1.39274520368701
B cells,p5t2:bcDCAB,tumor,tB,1358,9.72017673048601,-10.7967577166018,-0.831540978862105
B cells,p5t2:bcHQOX,tumor,tB,1198,6.67779632721202,-9.99281503624294,-1.48457328171855
B cells,p3t1:bcIBOU,tumor,tB,1896,7.27848101265823,-10.3265228456912,-1.03915116877681
B cells,p3t3:bcCZYS,tumor,tB,1927,8.71821484172289,-10.0508442110476,-0.349059737635908
B cells,p3t1:bcGSNE,tumor,tB,1602,8.05243445692884,-10.6531229204593,-0.202478326274214
B cells,p3t2:bcAZRU,tumor,tB,1181,4.65707027942422,-10.3248338884768,0.552125894116106
B cells,p7t2:bcIFTB,tumor,tB,1601,8.86945658963148,-10.4480533785281,-0.27145711274272
B cells,p3t3:bcHVWL,tumor,tB,1240,6.61290322580645,-10.1024198717532,-1.00840470881587
B cells,p6t2:bcGWMP,tumor,tB,1227,7.74246128769356,-10.5485201067385,-1.03376666398173
B cells,p3t2:bcHDNC,tumor,tB,2029,7.29423361261705,-10.3894853777346,-1.49781355948573
B cells,p3t2:bcIDRP,tumor,tB,1388,7.34870317002882,-10.5129480547366,-0.937925136996565
B cells,p1t1:bcIFNB,tumor,tB,1247,8.50040096230954,-10.460639972156,-0.310650504542647
B cells,p3t3:bcGTDJ,tumor,tB,1029,8.84353741496599,-10.6609077639041,-0.814352608634291
B cells,p3t2:bcCBFE,tumor,tB,1194,9.96649916247906,-10.0074920839724,-0.529341853572188
B cells,p3t3:bcHLBY,tumor,tB,2406,9.97506234413965,-10.5050392336306,0.125833236263933
B cells,p3t1:bcFUIF,tumor,tB,1630,9.6319018404908,-10.5894003099856,-0.220083034945784
B cells,p1b1:bcHGXR,healthy,bB cells,9922,7.57911711348518,-1.4109051412997,-11.3218310246003
B cells,p3t3:bcHVUN,tumor,tB,2145,7.08624708624709,-10.8193082994876,-0.955016649676619
B cells,p3t3:bcHMIJ,tumor,tB,1986,9.06344410876133,-10.0666685289798,0.0122936597334764
B cells,p3t1:bcBOUZ,tumor,tB,1400,8.35714285714286,-10.4728985018191,-1.3345405528081
B cells,p6t1:bcFVAE,tumor,tB,1596,9.52380952380952,-10.2213554567752,-1.60796683223372
B cells,p3t2:bcFVTN,tumor,tB,1318,6.37329286798179,-10.4773836321292,0.239812337444963
B cells,p3t2:bcHRYW,tumor,tB,1485,8.41750841750842,-10.7998686022219,-1.25165609212047
B cells,p3t1:bcGSPG,tumor,tB,2034,9.09537856440511,-9.92872049278591,-1.28989420027858
B cells,p3t3:bcFYOW,tumor,tB,2584,9.86842105263158,-10.4076414293704,-0.820564306689558
B cells,p4t3:bcGJZW,tumor,tB,1704,9.0962441314554,-10.5690832323489,-0.233418262912092
B cells,p3t2:bcDKNE,tumor,tB,1261,7.21649484536082,-10.5308160967288,-0.465450323535261
B cells,p3t2:bcAELT,tumor,tB,2617,9.17080626671762,-9.918686885303,-1.3186274835599
B cells,p3t2:bcAQQN,tumor,tB,1225,6.69387755102041,-9.94059946007107,-0.93129632563716
B cells,p3t2:bcHLDK,tumor,tB,1738,7.13463751438435,-10.2333612627444,-0.534857428981123
B cells,p3t3:bcHCHY,tumor,tB,2188,9.14076782449726,-10.8983946031985,-1.07606772275096
B cells,p3t1:bcFXLQ,tumor,tB,1325,9.58490566037736,-10.1201105303225,-1.13983944745189
B cells,p3t1:bcIHGZ,tumor,tB,1095,4.65753424657534,-10.0491190142092,-0.176421798182783
B cells,p3t2:bcCEIQ,tumor,tB,1561,6.85458039718129,-10.2023592180667,-0.0226679214966872
B cells,p1t3:bcCSIJ,tumor,tB,2551,7.25205801646413,-10.8205928987918,-0.770028150988875
B cells,p3t1:bcHGLC,tumor,tB,2570,9.8443579766537,-10.7756147570071,-0.531306541873274
B cells,p3t1:bcIBPP,tumor,tB,1193,8.46605196982397,-10.3126602358279,-0.380096472216902
B cells,p6t2:bcIGKE,tumor,tB,1724,9.62877030162413,-9.97754861778591,-1.32229865284091
B cells,p3t1:bcHNOW,tumor,tB,1872,8.33333333333333,-10.3333292192874,0.020991288708391
B cells,p3t2:bcBHUS,tumor,tB,1863,8.4272678475577,-10.4688587374148,-1.70465551258451
B cells,p2b1:bcELIA,healthy,bB cells,1915,5.84856396866841,-10.135351199573,0.565161429928484
B cells,p3t1:bcAJTU,tumor,tB,1328,7.30421686746988,-10.1273374742923,-1.38846377225047
B cells,p1t2:bcEMIP,tumor,tB,1431,8.03633822501747,-10.1551552004275,0.177977525280657
B cells,p2b1:bcBNRJ,healthy,bB cells,1398,7.51072961373391,-10.3262310213504,0.398640119122209
B cells,p3t3:bcGMEQ,tumor,tB,1106,8.67992766726944,-10.2588405794558,-0.335443652583418
B cells,p3t2:bcBNQY,tumor,tB,1478,6.90121786197564,-10.5602646059451,0.0594465365874193
B cells,p3t1:bcGLLS,tumor,tB,2061,7.03541969917516,-10.2861108965335,0.265908443020525
B cells,p1b1:bcGDNM,healthy,bB cells,1466,8.45839017735334,-10.2988519854007,0.53808947710866
B cells,p3t2:bcHXZS,tumor,tB,1987,8.35430296930045,-9.92719556755398,-1.16561571450358
B cells,p3t2:bcEEYF,tumor,tB,2120,6.36792452830189,-9.83898164696071,-1.29227725358134
B cells,p4t1:bcHWYZ,tumor,tB,2487,8.64495375954966,-10.5442991442141,-1.13903704972392
B cells,p3t2:bcFXFT,tumor,tB,2004,8.68263473053892,-10.7498207277713,-1.25127199978953
B cells,p5t2:bcFPGP,tumor,tB,1257,9.94431185361973,-10.3066587633548,0.364373885677995
B cells,p1t4:bcICHM,tumor,tB,1259,7.86338363780778,-10.2781086153445,0.469021998928728
B cells,p5t2:bcEICT,tumor,tB,1037,9.25747348119576,-10.5831852144656,-0.526471889926253
B cells,p3t1:bcEUSD,tumor,tB,1603,9.0455396132252,-10.4290018267093,-0.898001409484206
B cells,p3t3:bcIGOH,tumor,tB,1490,8.52348993288591,-10.3735294527468,-0.510815418673811
B cells,p5t1:bcHERX,tumor,tB,1067,7.59137769447048,-9.7477770037112,-0.811545647097884
B cells,p3t2:bcHQSR,tumor,tB,1576,6.40862944162437,-10.2890758699832,-0.223723686648665
B cells,p3t2:bcFPUW,tumor,tB,1017,9.53785644051131,-10.0517425722537,-0.524773276759444
B cells,p3t2:bcGUMG,tumor,tB,1668,6.71462829736211,-10.1116218752322,-1.50917733402377
B cells,p2b1:bcFKKN,healthy,bB cells,1321,9.84102952308857,-10.15514471001,0.592154704617204
B cells,p1t1:bcIFOQ,tumor,tB,1509,7.95228628230616,-10.8343153185305,-0.939597464515028
B cells,p3t3:bcGGKI,tumor,tB,1434,8.08926080892608,-10.8319511599002,-0.944024837924299
B cells,p3t2:bcDJLS,tumor,tB,1881,7.86815523657629,-10.266062755054,-1.31185681314593
B cells,p1b1:bcHFYG,healthy,bB cells,3151,9.36210726753412,-10.2012434191165,0.565362893627825
B cells,p2b1:bcBUDU,healthy,bB cells,1480,9.52702702702702,-10.1971922106204,0.36419745592946
B cells,p3t1:bcGLKY,tumor,tB,4537,7.89067665858497,-9.90991689628933,-1.2250204453004
B cells,p3t3:bcGUZG,tumor,tB,1908,8.85744234800839,-10.538746852344,-1.06539306731349
B cells,p3t2:bcBUMN,tumor,tB,1105,7.87330316742081,-10.63831998772,-0.192914164973555
B cells,p3t3:bcCGYM,tumor,tB,1316,7.97872340425532,-10.4983711428103,-0.116722858859358
B cells,p3t2:bcIIPL,tumor,tB,1433,9.76971388695045,-10.7032261080203,-1.14579204411632
B cells,p3t3:bcHZCK,tumor,tB,1706,9.67174677608441,-10.6116190142093,-1.65725205035335
B cells,p3t1:bcFZTJ,tumor,tB,1040,7.69230769230769,-10.4761486238894,-0.270498670054732
B cells,p3t2:bcHVCG,tumor,tB,1244,7.07395498392283,-10.3757515139041,-1.18399951548701
B cells,p3t3:bcENDS,tumor,tB,1641,7.12979890310786,-10.5316209978518,-0.0887521872056105
B cells,p1t4:bcFXCJ,tumor,tB,1850,7.40540540540541,-10.6332998461184,-0.129891670657454
B cells,p3t1:bcFOHD,tumor,tB,1650,8.78787878787879,-10.9275369829593,-0.769996560527144
B cells,p3t1:bcCNKD,tumor,tB,1657,8.87145443572722,-10.2960996813235,0.475611650036516
B cells,p3t3:bcHRHM,tumor,tB,1702,8.10810810810811,-10.7587137407718,-1.10763183922893
B cells,p3t1:bcDDFX,tumor,tB,1654,6.7714631197098,-10.2316522783694,-0.410600460482893
B cells,p3t1:bcEVFA,tumor,tB,1329,5.11662904439428,-10.5445060915408,-1.73346033634072
B cells,p3t3:bcEXRH,tumor,tB,2704,6.32396449704142,-10.3716287798343,-1.52523267955905
B cells,p5t2:bcBIUW,tumor,tB,1047,7.64087870105062,-10.3569297975955,0.0892747273909471
B cells,p3t2:bcGFNX,tumor,tB,1848,9.84848484848485,-10.0809583849368,-0.502419150782881
B cells,p3t2:bcFWWH,tumor,tB,1389,9.14326853851692,-10.7554302401004,-0.770355142070113
B cells,p5t2:bcHYZW,tumor,tB,1172,8.61774744027304,-10.5486402697024,0.282985173748674
B cells,p3t2:bcDGAR,tumor,tB,1381,8.47212165097755,-10.4414797014651,-1.26126829476481
B cells,p3t2:bcHWGK,tumor,tB,1549,7.55326016785023,-10.3670425600467,-1.0763735541833
B cells,p3t2:bcHSRY,tumor,tB,1896,6.06540084388186,-10.3153267092166,0.196133696125688
B cells,p3t3:bcDOAE,tumor,tB,1802,9.21198668146504,-10.4691715425906,-1.63748974294787
B cells,p3t2:bcHNYM,tumor,tB,1762,7.66174801362088,-9.98751165336941,-1.10392121167308
B cells,p3t2:bcFEBS,tumor,tB,1500,8.8,-10.2277889437136,-0.192877925349531
B cells,p3t3:bcFTZQ,tumor,tB,1901,8.99526564965808,-10.8534994310794,-0.78453449101573
B cells,p3t3:bcHXAL,tumor,tB,1681,8.09042236763831,-10.2555227465091,0.172168933438005
B cells,p3t3:bcBFJR,tumor,tB,2159,7.73506252894859,-9.91465951866482,-0.371700085116682
B cells,p3t2:bcHFHO,tumor,tB,1664,6.91105769230769,-10.6202945894656,-0.956567145301161
B cells,p3t2:bcHLSA,tumor,tB,1552,7.02319587628866,-10.3643493837771,-0.472080028964339
B cells,p3t1:bcEYBJ,tumor,tB,1557,8.99165061014772,-10.5777149385867,-0.908419764949141
B cells,p1t4:bcFRQD,tumor,tB,1235,7.93522267206478,-10.76793767876,0.192195855663957
B cells,p3t3:bcCAUC,tumor,tB,2033,7.13231677324152,-10.4912920183596,-1.16995934338695
